latitude,longitude,temperature
42.155,22.755,0.58
42.155,22.815,0.53
42.155,22.875,0.52
42.155,22.935,0.55
42.155,22.995,0.46
42.155,23.055,0.48
42.155,23.115,0.61
42.155,23.175,0.90
42.155,23.235,1.19
42.155,23.295,1.11
42.155,23.355,1.64
42.215,18.375,0.50
42.215,18.435,0.49
42.215,18.495,0.54
42.215,18.555,0.54
42.215,18.615,0.54
42.215,18.675,0.55
42.215,18.735,0.56
42.215,18.795,0.54
42.215,18.855,0.55
42.215,18.915,0.52
42.215,18.975,0.74
42.215,19.035,0.68
42.215,19.095,0.58
42.215,19.155,0.51
42.215,19.215,0.46
42.215,19.275,0.47
42.215,19.335,0.47
42.215,19.395,0.49
42.215,19.455,0.48
42.215,19.515,0.55
42.215,19.575,0.55
42.215,19.635,0.72
42.215,19.695,0.56
42.215,19.755,0.64
42.215,19.815,0.63
42.215,19.875,0.62
42.215,19.935,0.61
42.215,19.995,0.68
42.215,20.055,0.70
42.215,20.115,0.49
42.215,20.175,0.46
42.215,20.235,0.58
42.215,20.295,0.62
42.215,20.355,0.62
42.215,20.415,0.61
42.215,20.475,0.63
42.215,20.535,1.01
42.215,20.595,0.55
42.215,20.655,0.50
42.215,20.715,0.52
42.215,20.775,0.61
42.215,20.835,0.97
42.215,20.895,1.14
42.215,20.955,0.87
42.215,21.015,0.80
42.215,21.075,1.01
42.215,21.135,1.39
42.215,21.195,0.84
42.215,21.255,0.60
42.215,21.315,0.83
42.215,21.375,0.78
42.215,21.435,0.86
42.215,21.495,0.81
42.215,21.555,0.68
42.215,21.615,0.57
42.215,21.675,0.51
42.215,21.735,0.52
42.215,21.795,0.56
42.215,21.855,0.55
42.215,21.915,0.63
42.215,21.975,0.69
42.215,22.035,0.86
42.215,22.095,0.71
42.215,22.155,0.70
42.215,22.215,0.67
42.215,22.275,0.66
42.215,22.335,0.58
42.215,22.395,0.64
42.215,22.455,0.74
42.215,22.515,0.87
42.215,22.575,1.10
42.215,22.635,0.82
42.215,22.695,0.55
42.215,22.755,0.51
42.215,22.815,0.50
42.215,22.875,0.47
42.215,22.935,0.56
42.215,22.995,0.54
42.215,23.055,0.47
42.215,23.115,0.57
42.215,23.175,0.72
42.215,23.235,1.58
42.215,23.295,2.03
42.215,23.355,1.30
42.275,18.375,0.51
42.275,18.435,0.50
42.275,18.495,0.56
42.275,18.555,0.56
42.275,18.615,0.55
42.275,18.675,0.57
42.275,18.735,0.58
42.275,18.795,0.56
42.275,18.855,0.63
42.275,18.915,0.74
42.275,18.975,0.69
42.275,19.035,0.62
42.275,19.095,0.51
42.275,19.155,0.48
42.275,19.215,0.49
42.275,19.275,0.53
42.275,19.335,0.53
42.275,19.395,0.53
42.275,19.455,0.56
42.275,19.515,0.67
42.275,19.575,1.27
42.275,19.635,1.15
42.275,19.695,0.70
42.275,19.755,1.01
42.275,19.815,0.57
42.275,19.875,0.80
42.275,19.935,0.49
42.275,19.995,0.61
42.275,20.055,0.48
42.275,20.115,0.57
42.275,20.175,0.70
42.275,20.235,0.72
42.275,20.295,0.65
42.275,20.355,0.73
42.275,20.415,0.66
42.275,20.475,0.73
42.275,20.535,0.49
42.275,20.595,0.53
42.275,20.655,0.51
42.275,20.715,0.53
42.275,20.775,0.53
42.275,20.835,0.61
42.275,20.895,0.86
42.275,20.955,1.06
42.275,21.015,0.86
42.275,21.075,0.76
42.275,21.135,0.67
42.275,21.195,0.60
42.275,21.255,0.64
42.275,21.315,0.66
42.275,21.375,0.64
42.275,21.435,0.69
42.275,21.495,0.71
42.275,21.555,0.61
42.275,21.615,0.59
42.275,21.675,0.52
42.275,21.735,0.55
42.275,21.795,0.58
42.275,21.855,0.57
42.275,21.915,0.68
42.275,21.975,0.76
42.275,22.035,0.88
42.275,22.095,1.04
42.275,22.155,1.01
42.275,22.215,1.01
42.275,22.275,0.89
42.275,22.335,0.73
42.275,22.395,0.72
42.275,22.455,0.67
42.275,22.515,0.59
42.275,22.575,0.65
42.275,22.635,0.48
42.275,22.695,0.48
42.275,22.755,0.48
42.275,22.815,0.48
42.275,22.875,0.50
42.275,22.935,0.51
42.275,22.995,0.52
42.275,23.055,0.51
42.275,23.115,0.58
42.275,23.175,0.57
42.275,23.235,0.70
42.275,23.295,0.83
42.275,23.355,1.07
42.335,18.375,0.51
42.335,18.435,0.57
42.335,18.495,0.58
42.335,18.555,0.59
42.335,18.615,0.60
42.335,18.675,0.60
42.335,18.735,0.73
42.335,18.795,0.75
42.335,18.855,1.10
42.335,18.915,0.84
42.335,18.975,0.70
42.335,19.035,0.54
42.335,19.095,0.48
42.335,19.155,0.50
42.335,19.215,0.55
42.335,19.275,0.54
42.335,19.335,0.53
42.335,19.395,0.59
42.335,19.455,0.59
42.335,19.515,0.81
42.335,19.575,0.99
42.335,19.635,0.80
42.335,19.695,1.46
42.335,19.755,0.87
42.335,19.815,1.15
42.335,19.875,1.15
42.335,19.935,0.63
42.335,19.995,1.27
42.335,20.055,0.52
42.335,20.115,0.58
42.335,20.175,0.70
42.335,20.235,0.75
42.335,20.295,0.64
42.335,20.355,0.59
42.335,20.415,0.57
42.335,20.475,0.54
42.335,20.535,0.51
42.335,20.595,0.52
42.335,20.655,0.54
42.335,20.715,0.56
42.335,20.775,0.55
42.335,20.835,0.57
42.335,20.895,0.58
42.335,20.955,0.86
42.335,21.015,0.76
42.335,21.075,0.74
42.335,21.135,0.62
42.335,21.195,0.60
42.335,21.255,0.60
42.335,21.315,0.58
42.335,21.375,0.56
42.335,21.435,0.57
42.335,21.495,0.54
42.335,21.555,0.62
42.335,21.615,0.61
42.335,21.675,0.53
42.335,21.735,0.54
42.335,21.795,0.65
42.335,21.855,0.65
42.335,21.915,0.59
42.335,21.975,0.75
42.335,22.035,0.89
42.335,22.095,0.74
42.335,22.155,0.92
42.335,22.215,0.90
42.335,22.275,0.89
42.335,22.335,0.86
42.335,22.395,0.72
42.335,22.455,0.87
42.335,22.515,0.66
42.335,22.575,0.69
42.335,22.635,0.54
42.335,22.695,0.50
42.335,22.755,0.53
42.335,22.815,0.71
42.335,22.875,0.70
42.335,22.935,0.57
42.335,22.995,0.55
42.335,23.055,0.61
42.335,23.115,0.62
42.335,23.175,0.66
42.335,23.235,0.68
42.335,23.295,0.75
42.335,23.355,0.90
42.395,18.375,0.54
42.395,18.435,0.60
42.395,18.495,0.58
42.395,18.555,0.58
42.395,18.615,0.65
42.395,18.675,0.59
42.395,18.735,0.65
42.395,18.795,1.08
42.395,18.855,0.98
42.395,18.915,0.75
42.395,18.975,0.66
42.395,19.035,0.60
42.395,19.095,0.62
42.395,19.155,0.57
42.395,19.215,0.55
42.395,19.275,0.53
42.395,19.335,0.55
42.395,19.395,0.60
42.395,19.455,0.69
42.395,19.515,0.91
42.395,19.575,1.31
42.395,19.635,0.96
42.395,19.695,1.06
42.395,19.755,1.02
42.395,19.815,1.22
42.395,19.875,2.11
42.395,19.935,1.29
42.395,19.995,1.35
42.395,20.055,0.56
42.395,20.115,0.65
42.395,20.175,0.60
42.395,20.235,0.66
42.395,20.295,0.60
42.395,20.355,0.60
42.395,20.415,0.61
42.395,20.475,0.64
42.395,20.535,0.61
42.395,20.595,0.63
42.395,20.655,0.59
42.395,20.715,0.71
42.395,20.775,0.66
42.395,20.835,0.65
42.395,20.895,0.64
42.395,20.955,0.80
42.395,21.015,0.78
42.395,21.075,0.62
42.395,21.135,0.63
42.395,21.195,0.68
42.395,21.255,0.67
42.395,21.315,0.66
42.395,21.375,0.59
42.395,21.435,0.54
42.395,21.495,0.53
42.395,21.555,0.58
42.395,21.615,0.60
42.395,21.675,0.57
42.395,21.735,0.58
42.395,21.795,0.62
42.395,21.855,0.63
42.395,21.915,0.58
42.395,21.975,0.68
42.395,22.035,0.65
42.395,22.095,1.02
42.395,22.155,0.78
42.395,22.215,0.91
42.395,22.275,1.12
42.395,22.335,0.96
42.395,22.395,0.89
42.395,22.455,0.65
42.395,22.515,0.78
42.395,22.575,0.66
42.395,22.635,0.62
42.395,22.695,0.56
42.395,22.755,0.72
42.395,22.815,0.61
42.395,22.875,0.60
42.395,22.935,0.65
42.395,22.995,0.64
42.395,23.055,0.63
42.395,23.115,0.65
42.395,23.175,0.78
42.395,23.235,0.85
42.395,23.295,0.86
42.395,23.355,0.81
42.455,18.375,0.62
42.455,18.435,0.65
42.455,18.495,0.63
42.455,18.555,0.63
42.455,18.615,0.65
42.455,18.675,0.57
42.455,18.735,0.61
42.455,18.795,0.91
42.455,18.855,0.81
42.455,18.915,0.88
42.455,18.975,0.78
42.455,19.035,0.65
42.455,19.095,0.62
42.455,19.155,0.56
42.455,19.215,0.56
42.455,19.275,0.53
42.455,19.335,0.59
42.455,19.395,0.73
42.455,19.455,0.91
42.455,19.515,0.93
42.455,19.575,0.72
42.455,19.635,0.91
42.455,19.695,1.15
42.455,19.755,1.97
42.455,19.815,1.90
42.455,19.875,1.23
42.455,19.935,0.83
42.455,19.995,1.50
42.455,20.055,1.01
42.455,20.115,1.90
42.455,20.175,1.42
42.455,20.235,0.80
42.455,20.295,0.61
42.455,20.355,0.61
42.455,20.415,0.65
42.455,20.475,0.67
42.455,20.535,0.66
42.455,20.595,0.67
42.455,20.655,0.71
42.455,20.715,0.64
42.455,20.775,0.62
42.455,20.835,0.66
42.455,20.895,0.78
42.455,20.955,0.72
42.455,21.015,0.64
42.455,21.075,0.63
42.455,21.135,0.66
42.455,21.195,0.70
42.455,21.255,0.75
42.455,21.315,0.70
42.455,21.375,0.62
42.455,21.435,0.57
42.455,21.495,0.54
42.455,21.555,0.61
42.455,21.615,0.61
42.455,21.675,0.57
42.455,21.735,0.57
42.455,21.795,0.61
42.455,21.855,0.58
42.455,21.915,0.61
42.455,21.975,0.63
42.455,22.035,0.94
42.455,22.095,1.00
42.455,22.155,0.90
42.455,22.215,1.05
42.455,22.275,1.06
42.455,22.335,0.95
42.455,22.395,0.87
42.455,22.455,0.73
42.455,22.515,0.73
42.455,22.575,0.70
42.455,22.635,0.71
42.455,22.695,0.76
42.455,22.755,0.58
42.455,22.815,0.63
42.455,22.875,0.54
42.455,22.935,0.56
42.455,22.995,0.57
42.455,23.055,0.63
42.455,23.115,0.67
42.455,23.175,0.73
42.455,23.235,0.89
42.455,23.295,0.81
42.455,23.355,0.86
42.515,18.375,0.70
42.515,18.435,0.96
42.515,18.495,0.93
42.515,18.555,1.15
42.515,18.615,0.98
42.515,18.675,0.72
42.515,18.735,0.82
42.515,18.795,0.82
42.515,18.855,0.77
42.515,18.915,0.75
42.515,18.975,0.73
42.515,19.035,0.71
42.515,19.095,0.57
42.515,19.155,0.55
42.515,19.215,0.55
42.515,19.275,0.62
42.515,19.335,0.55
42.515,19.395,0.70
42.515,19.455,0.99
42.515,19.515,1.43
42.515,19.575,1.25
42.515,19.635,1.02
42.515,19.695,1.46
42.515,19.755,1.64
42.515,19.815,1.75
42.515,19.875,1.25
42.515,19.935,1.72
42.515,19.995,1.60
42.515,20.055,1.44
42.515,20.115,1.65
42.515,20.175,1.50
42.515,20.235,1.03
42.515,20.295,0.65
42.515,20.355,0.61
42.515,20.415,0.64
42.515,20.475,0.65
42.515,20.535,0.65
42.515,20.595,0.64
42.515,20.655,0.61
42.515,20.715,0.62
42.515,20.775,0.64
42.515,20.835,0.71
42.515,20.895,0.70
42.515,20.955,0.68
42.515,21.015,0.62
42.515,21.075,0.67
42.515,21.135,0.68
42.515,21.195,0.69
42.515,21.255,0.67
42.515,21.315,0.68
42.515,21.375,0.62
42.515,21.435,0.63
42.515,21.495,0.61
42.515,21.555,0.55
42.515,21.615,0.56
42.515,21.675,0.61
42.515,21.735,0.70
42.515,21.795,0.70
42.515,21.855,0.57
42.515,21.915,0.55
42.515,21.975,0.61
42.515,22.035,0.73
42.515,22.095,0.79
42.515,22.155,1.07
42.515,22.215,1.43
42.515,22.275,0.96
42.515,22.335,0.93
42.515,22.395,0.98
42.515,22.455,0.79
42.515,22.515,0.76
42.515,22.575,0.82
42.515,22.635,0.69
42.515,22.695,0.79
42.515,22.755,0.65
42.515,22.815,0.61
42.515,22.875,0.59
42.515,22.935,0.63
42.515,22.995,0.63
42.515,23.055,0.70
42.515,23.115,0.78
42.515,23.175,0.75
42.515,23.235,0.95
42.515,23.295,1.23
42.515,23.355,0.90
42.575,18.375,0.95
42.575,18.435,1.07
42.575,18.495,1.20
42.575,18.555,1.31
42.575,18.615,1.00
42.575,18.675,0.81
42.575,18.735,0.83
42.575,18.795,0.83
42.575,18.855,0.83
42.575,18.915,0.82
42.575,18.975,0.85
42.575,19.035,0.63
42.575,19.095,0.57
42.575,19.155,0.57
42.575,19.215,0.73
42.575,19.275,0.73
42.575,19.335,0.68
42.575,19.395,0.69
42.575,19.455,0.94
42.575,19.515,1.54
42.575,19.575,1.73
42.575,19.635,1.23
42.575,19.695,1.40
42.575,19.755,1.03
42.575,19.815,0.92
42.575,19.875,0.95
42.575,19.935,0.96
42.575,19.995,1.36
42.575,20.055,1.74
42.575,20.115,1.97
42.575,20.175,1.29
42.575,20.235,1.39
42.575,20.295,0.65
42.575,20.355,0.60
42.575,20.415,0.62
42.575,20.475,0.62
42.575,20.535,0.62
42.575,20.595,0.60
42.575,20.655,0.59
42.575,20.715,0.64
42.575,20.775,0.67
42.575,20.835,0.66
42.575,20.895,0.59
42.575,20.955,0.63
42.575,21.015,0.61
42.575,21.075,0.65
42.575,21.135,0.68
42.575,21.195,0.66
42.575,21.255,0.71
42.575,21.315,0.72
42.575,21.375,0.67
42.575,21.435,0.64
42.575,21.495,0.62
42.575,21.555,0.58
42.575,21.615,0.61
42.575,21.675,0.68
42.575,21.735,0.69
42.575,21.795,0.91
42.575,21.855,0.81
42.575,21.915,0.69
42.575,21.975,0.54
42.575,22.035,0.63
42.575,22.095,0.78
42.575,22.155,1.10
42.575,22.215,1.10
42.575,22.275,1.15
42.575,22.335,0.98
42.575,22.395,0.92
42.575,22.455,1.02
42.575,22.515,0.82
42.575,22.575,0.79
42.575,22.635,0.74
42.575,22.695,0.70
42.575,22.755,0.84
42.575,22.815,0.62
42.575,22.875,0.70
42.575,22.935,0.64
42.575,22.995,0.77
42.575,23.055,0.77
42.575,23.115,0.68
42.575,23.175,0.70
42.575,23.235,1.37
42.575,23.295,1.41
42.575,23.355,0.80
42.635,18.375,0.91
42.635,18.435,0.99
42.635,18.495,0.96
42.635,18.555,1.07
42.635,18.615,0.96
42.635,18.675,0.80
42.635,18.735,0.90
42.635,18.795,0.91
42.635,18.855,0.89
42.635,18.915,0.83
42.635,18.975,0.74
42.635,19.035,0.61
42.635,19.095,0.81
42.635,19.155,0.96
42.635,19.215,1.17
42.635,19.275,1.11
42.635,19.335,0.90
42.635,19.395,0.85
42.635,19.455,0.88
42.635,19.515,1.25
42.635,19.575,1.59
42.635,19.635,1.59
42.635,19.695,2.02
42.635,19.755,1.76
42.635,19.815,1.69
42.635,19.875,1.06
42.635,19.935,0.92
42.635,19.995,1.38
42.635,20.055,2.03
42.635,20.115,1.34
42.635,20.175,1.27
42.635,20.235,1.14
42.635,20.295,0.59
42.635,20.355,0.57
42.635,20.415,0.59
42.635,20.475,0.61
42.635,20.535,0.60
42.635,20.595,0.59
42.635,20.655,0.57
42.635,20.715,0.58
42.635,20.775,0.61
42.635,20.835,0.59
42.635,20.895,0.58
42.635,20.955,0.62
42.635,21.015,0.61
42.635,21.075,0.65
42.635,21.135,0.67
42.635,21.195,0.65
42.635,21.255,0.64
42.635,21.315,0.66
42.635,21.375,0.62
42.635,21.435,0.57
42.635,21.495,0.57
42.635,21.555,0.64
42.635,21.615,0.77
42.635,21.675,0.75
42.635,21.735,0.71
42.635,21.795,0.90
42.635,21.855,0.80
42.635,21.915,0.88
42.635,21.975,0.71
42.635,22.035,0.63
42.635,22.095,0.69
42.635,22.155,1.06
42.635,22.215,1.17
42.635,22.275,1.36
42.635,22.335,1.30
42.635,22.395,0.98
42.635,22.455,1.20
42.635,22.515,0.85
42.635,22.575,0.80
42.635,22.635,0.79
42.635,22.695,0.81
42.635,22.755,0.71
42.635,22.815,0.73
42.635,22.875,0.74
42.635,22.935,0.65
42.635,22.995,0.70
42.635,23.055,0.73
42.635,23.115,0.74
42.635,23.175,0.81
42.635,23.235,0.85
42.635,23.295,0.70
42.635,23.355,0.71
42.695,18.375,0.79
42.695,18.435,0.72
42.695,18.495,0.67
42.695,18.555,0.69
42.695,18.615,0.90
42.695,18.675,0.84
42.695,18.735,0.89
42.695,18.795,0.88
42.695,18.855,0.85
42.695,18.915,0.87
42.695,18.975,0.70
42.695,19.035,0.90
42.695,19.095,1.06
42.695,19.155,1.07
42.695,19.215,1.16
42.695,19.275,1.38
42.695,19.335,0.83
42.695,19.395,0.68
42.695,19.455,0.90
42.695,19.515,1.22
42.695,19.575,1.61
42.695,19.635,1.63
42.695,19.695,1.34
42.695,19.755,0.96
42.695,19.815,1.16
42.695,19.875,1.44
42.695,19.935,1.69
42.695,19.995,1.83
42.695,20.055,1.48
42.695,20.115,0.91
42.695,20.175,0.87
42.695,20.235,1.16
42.695,20.295,0.64
42.695,20.355,0.56
42.695,20.415,0.58
42.695,20.475,0.59
42.695,20.535,0.60
42.695,20.595,0.60
42.695,20.655,0.59
42.695,20.715,0.58
42.695,20.775,0.62
42.695,20.835,0.60
42.695,20.895,0.60
42.695,20.955,0.65
42.695,21.015,0.59
42.695,21.075,0.63
42.695,21.135,0.64
42.695,21.195,0.65
42.695,21.255,0.63
42.695,21.315,0.72
42.695,21.375,0.65
42.695,21.435,0.61
42.695,21.495,0.62
42.695,21.555,0.73
42.695,21.615,0.74
42.695,21.675,0.71
42.695,21.735,0.82
42.695,21.795,0.81
42.695,21.855,0.71
42.695,21.915,0.90
42.695,21.975,0.89
42.695,22.035,0.83
42.695,22.095,0.80
42.695,22.155,0.83
42.695,22.215,0.89
42.695,22.275,1.11
42.695,22.335,1.00
42.695,22.395,1.07
42.695,22.455,1.30
42.695,22.515,0.99
42.695,22.575,0.89
42.695,22.635,0.95
42.695,22.695,0.78
42.695,22.755,0.77
42.695,22.815,0.72
42.695,22.875,0.69
42.695,22.935,0.71
42.695,22.995,0.73
42.695,23.055,0.77
42.695,23.115,0.72
42.695,23.175,0.72
42.695,23.235,0.73
42.695,23.295,0.69
42.695,23.355,0.72
42.755,18.375,0.80
42.755,18.435,0.74
42.755,18.495,0.80
42.755,18.555,0.80
42.755,18.615,0.81
42.755,18.675,0.78
42.755,18.735,0.83
42.755,18.795,0.83
42.755,18.855,0.72
42.755,18.915,0.71
42.755,18.975,0.77
42.755,19.035,0.80
42.755,19.095,0.94
42.755,19.155,1.36
42.755,19.215,1.72
42.755,19.275,1.18
42.755,19.335,1.01
42.755,19.395,0.65
42.755,19.455,1.04
42.755,19.515,1.48
42.755,19.575,1.25
42.755,19.635,1.39
42.755,19.695,1.39
42.755,19.755,1.30
42.755,19.815,0.92
42.755,19.875,1.18
42.755,19.935,1.34
42.755,19.995,1.63
42.755,20.055,1.39
42.755,20.115,2.06
42.755,20.175,1.72
42.755,20.235,1.90
42.755,20.295,0.90
42.755,20.355,0.61
42.755,20.415,0.54
42.755,20.475,0.56
42.755,20.535,0.57
42.755,20.595,0.58
42.755,20.655,0.60
42.755,20.715,0.62
42.755,20.775,0.62
42.755,20.835,0.60
42.755,20.895,0.59
42.755,20.955,0.58
42.755,21.015,0.59
42.755,21.075,0.65
42.755,21.135,0.65
42.755,21.195,0.64
42.755,21.255,0.64
42.755,21.315,0.66
42.755,21.375,0.66
42.755,21.435,0.62
42.755,21.495,0.58
42.755,21.555,0.72
42.755,21.615,0.60
42.755,21.675,0.74
42.755,21.735,0.76
42.755,21.795,0.78
42.755,21.855,0.85
42.755,21.915,1.04
42.755,21.975,1.06
42.755,22.035,0.89
42.755,22.095,0.89
42.755,22.155,0.95
42.755,22.215,1.14
42.755,22.275,1.40
42.755,22.335,1.13
42.755,22.395,0.94
42.755,22.455,0.89
42.755,22.515,0.88
42.755,22.575,0.79
42.755,22.635,0.85
42.755,22.695,0.86
42.755,22.755,0.99
42.755,22.815,0.75
42.755,22.875,0.76
42.755,22.935,0.81
42.755,22.995,0.78
42.755,23.055,0.74
42.755,23.115,0.76
42.755,23.175,0.74
42.755,23.235,0.76
42.755,23.295,0.77
42.755,23.355,0.74
42.815,18.375,0.80
42.815,18.435,0.69
42.815,18.495,0.82
42.815,18.555,0.95
42.815,18.615,0.87
42.815,18.675,0.86
42.815,18.735,0.92
42.815,18.795,0.86
42.815,18.855,0.85
42.815,18.915,0.71
42.815,18.975,0.88
42.815,19.035,1.00
42.815,19.095,1.17
42.815,19.155,1.47
42.815,19.215,1.68
42.815,19.275,1.67
42.815,19.335,1.31
42.815,19.395,0.81
42.815,19.455,1.26
42.815,19.515,1.02
42.815,19.575,1.30
42.815,19.635,1.73
42.815,19.695,1.45
42.815,19.755,1.64
42.815,19.815,0.96
42.815,19.875,0.82
42.815,19.935,1.09
42.815,19.995,1.42
42.815,20.055,1.29
42.815,20.115,1.25
42.815,20.175,1.06
42.815,20.235,1.18
42.815,20.295,1.59
42.815,20.355,1.64
42.815,20.415,1.50
42.815,20.475,1.18
42.815,20.535,0.85
42.815,20.595,0.64
42.815,20.655,0.65
42.815,20.715,0.65
42.815,20.775,0.65
42.815,20.835,0.65
42.815,20.895,0.58
42.815,20.955,0.59
42.815,21.015,0.62
42.815,21.075,0.67
42.815,21.135,0.65
42.815,21.195,0.61
42.815,21.255,0.63
42.815,21.315,0.62
42.815,21.375,0.64
42.815,21.435,0.62
42.815,21.495,0.60
42.815,21.555,0.63
42.815,21.615,0.64
42.815,21.675,0.65
42.815,21.735,0.79
42.815,21.795,0.78
42.815,21.855,0.81
42.815,21.915,0.90
42.815,21.975,1.01
42.815,22.035,1.07
42.815,22.095,0.99
42.815,22.155,0.96
42.815,22.215,1.17
42.815,22.275,1.22
42.815,22.335,1.31
42.815,22.395,1.17
42.815,22.455,1.05
42.815,22.515,0.83
42.815,22.575,0.76
42.815,22.635,0.76
42.815,22.695,0.95
42.815,22.755,0.78
42.815,22.815,0.83
42.815,22.875,0.75
42.815,22.935,0.76
42.815,22.995,0.75
42.815,23.055,0.79
42.815,23.115,0.78
42.815,23.175,0.77
42.815,23.235,0.77
42.815,23.295,0.78
42.815,23.355,0.75
42.875,18.375,0.74
42.875,18.435,0.73
42.875,18.495,0.92
42.875,18.555,0.96
42.875,18.615,1.00
42.875,18.675,0.96
42.875,18.735,0.95
42.875,18.795,1.18
42.875,18.855,0.81
42.875,18.915,0.81
42.875,18.975,0.96
42.875,19.035,1.08
42.875,19.095,1.24
42.875,19.155,1.37
42.875,19.215,1.62
42.875,19.275,1.06
42.875,19.335,1.46
42.875,19.395,1.36
42.875,19.455,1.31
42.875,19.515,1.15
42.875,19.575,1.24
42.875,19.635,1.38
42.875,19.695,1.87
42.875,19.755,1.13
42.875,19.815,1.28
42.875,19.875,0.91
42.875,19.935,0.93
42.875,19.995,0.95
42.875,20.055,1.19
42.875,20.115,1.16
42.875,20.175,1.17
42.875,20.235,1.01
42.875,20.295,0.91
42.875,20.355,1.06
42.875,20.415,1.14
42.875,20.475,1.11
42.875,20.535,1.42
42.875,20.595,1.19
42.875,20.655,0.77
42.875,20.715,0.67
42.875,20.775,0.63
42.875,20.835,0.60
42.875,20.895,0.62
42.875,20.955,0.66
42.875,21.015,0.70
42.875,21.075,0.78
42.875,21.135,0.67
42.875,21.195,0.63
42.875,21.255,0.67
42.875,21.315,0.75
42.875,21.375,0.77
42.875,21.435,0.74
42.875,21.495,0.62
42.875,21.555,0.62
42.875,21.615,0.58
42.875,21.675,0.63
42.875,21.735,0.70
42.875,21.795,0.70
42.875,21.855,0.68
42.875,21.915,0.67
42.875,21.975,0.72
42.875,22.035,0.78
42.875,22.095,0.78
42.875,22.155,0.97
42.875,22.215,1.20
42.875,22.275,1.12
42.875,22.335,0.90
42.875,22.395,0.83
42.875,22.455,0.93
42.875,22.515,1.05
42.875,22.575,1.22
42.875,22.635,0.87
42.875,22.695,0.90
42.875,22.755,0.78
42.875,22.815,0.71
42.875,22.875,0.72
42.875,22.935,0.77
42.875,22.995,0.77
42.875,23.055,0.75
42.875,23.115,0.77
42.875,23.175,0.81
42.875,23.235,0.89
42.875,23.295,0.91
42.875,23.355,0.81
42.935,18.375,0.75
42.935,18.435,0.76
42.935,18.495,0.93
42.935,18.555,1.01
42.935,18.615,1.01
42.935,18.675,0.97
42.935,18.735,0.90
42.935,18.795,1.01
42.935,18.855,1.03
42.935,18.915,0.88
42.935,18.975,1.21
42.935,19.035,1.27
42.935,19.095,1.03
42.935,19.155,1.26
42.935,19.215,1.01
42.935,19.275,1.49
42.935,19.335,1.88
42.935,19.395,1.65
42.935,19.455,1.51
42.935,19.515,1.41
42.935,19.575,0.90
42.935,19.635,1.25
42.935,19.695,1.68
42.935,19.755,1.28
42.935,19.815,1.00
42.935,19.875,0.99
42.935,19.935,0.98
42.935,19.995,1.31
42.935,20.055,1.27
42.935,20.115,1.41
42.935,20.175,1.26
42.935,20.235,1.12
42.935,20.295,0.89
42.935,20.355,0.76
42.935,20.415,0.89
42.935,20.475,0.93
42.935,20.535,0.81
42.935,20.595,0.79
42.935,20.655,0.69
42.935,20.715,0.67
42.935,20.775,0.63
42.935,20.835,0.59
42.935,20.895,0.74
42.935,20.955,0.89
42.935,21.015,0.93
42.935,21.075,0.86
42.935,21.135,0.67
42.935,21.195,0.65
42.935,21.255,0.64
42.935,21.315,0.75
42.935,21.375,0.68
42.935,21.435,0.75
42.935,21.495,0.71
42.935,21.555,0.73
42.935,21.615,0.61
42.935,21.675,0.58
42.935,21.735,0.59
42.935,21.795,0.58
42.935,21.855,0.61
42.935,21.915,0.61
42.935,21.975,0.65
42.935,22.035,0.65
42.935,22.095,0.73
42.935,22.155,0.87
42.935,22.215,0.95
42.935,22.275,0.91
42.935,22.335,0.69
42.935,22.395,0.80
42.935,22.455,1.01
42.935,22.515,0.87
42.935,22.575,0.77
42.935,22.635,0.75
42.935,22.695,0.84
42.935,22.755,0.75
42.935,22.815,0.75
42.935,22.875,0.79
42.935,22.935,0.79
42.935,22.995,0.80
42.935,23.055,0.83
42.935,23.115,0.88
42.935,23.175,0.87
42.935,23.235,0.91
42.935,23.295,0.98
42.935,23.355,0.81
42.995,18.375,0.71
42.995,18.435,0.82
42.995,18.495,0.95
42.995,18.555,1.04
42.995,18.615,1.19
42.995,18.675,0.95
42.995,18.735,0.84
42.995,18.795,1.39
42.995,18.855,1.10
42.995,18.915,0.82
42.995,18.975,0.88
42.995,19.035,1.04
42.995,19.095,1.14
42.995,19.155,1.40
42.995,19.215,1.57
42.995,19.275,1.71
42.995,19.335,1.74
42.995,19.395,1.55
42.995,19.455,0.93
42.995,19.515,0.91
42.995,19.575,1.06
42.995,19.635,0.99
42.995,19.695,0.93
42.995,19.755,0.95
42.995,19.815,0.92
42.995,19.875,0.92
42.995,19.935,1.29
42.995,19.995,1.30
42.995,20.055,1.41
42.995,20.115,1.43
42.995,20.175,1.38
42.995,20.235,1.15
42.995,20.295,0.99
42.995,20.355,0.86
42.995,20.415,1.03
42.995,20.475,0.81
42.995,20.535,0.78
42.995,20.595,0.80
42.995,20.655,0.76
42.995,20.715,0.85
42.995,20.775,0.66
42.995,20.835,0.65
42.995,20.895,0.72
42.995,20.955,0.82
42.995,21.015,1.23
42.995,21.075,1.00
42.995,21.135,0.67
42.995,21.195,0.69
42.995,21.255,0.75
42.995,21.315,0.60
42.995,21.375,0.66
42.995,21.435,0.90
42.995,21.495,1.05
42.995,21.555,0.66
42.995,21.615,0.56
42.995,21.675,0.54
42.995,21.735,0.54
42.995,21.795,0.59
42.995,21.855,0.57
42.995,21.915,0.58
42.995,21.975,0.64
42.995,22.035,0.67
